timestamp,Average Flow Duration - s1,Average Flow Duration - s2,Average Flow Duration - s3,Average Flow Duration - s4,Average Flow Duration - s5,Average Packets Per Flow - s1,Average Packets Per Flow - s2,Average Packets Per Flow - s3,Average Packets Per Flow - s4,Average Packets Per Flow - s5,Bridge Controller Status,CPU Utilization,Interface Utilization Percentage - s1-eth1,Interface Utilization Percentage - s1-eth2,Interface Utilization Percentage - s1-eth3,Interface Utilization Percentage - s1-eth4,Interface Utilization Percentage - s1-eth5,Interface Utilization Percentage - s1-eth6,Interface Utilization Percentage - s1-eth7,Interface Utilization Percentage - s2-eth1,Interface Utilization Percentage - s2-eth2,Interface Utilization Percentage - s2-eth3,Interface Utilization Percentage - s2-eth4,Interface Utilization Percentage - s2-eth5,Interface Utilization Percentage - s2-eth6,Interface Utilization Percentage - s2-eth7,Interface Utilization Percentage - s2-eth8,Interface Utilization Percentage - s3-eth1,Interface Utilization Percentage - s3-eth2,Interface Utilization Percentage - s3-eth3,Interface Utilization Percentage - s3-eth4,Interface Utilization Percentage - s3-eth5,Interface Utilization Percentage - s3-eth6,Interface Utilization Percentage - s3-eth7,Interface Utilization Percentage - s3-eth8,Interface Utilization Percentage - s4-eth1,Interface Utilization Percentage - s4-eth2,Interface Utilization Percentage - s4-eth3,Interface Utilization Percentage - s4-eth4,Interface Utilization Percentage - s4-eth5,Interface Utilization Percentage - s4-eth6,Interface Utilization Percentage - s4-eth7,Interface Utilization Percentage - s4-eth8,Interface Utilization Percentage - s5-eth1,Interface Utilization Percentage - s5-eth2,Interface Utilization Percentage - s5-eth3,Interface Utilization Percentage - s5-eth4,Interface Utilization Percentage - s5-eth5,Interface Utilization Percentage - s5-eth6,Interface Utilization Percentage - s5-eth7,Rate of Packet in Messages - s1,Rate of Packet in Messages - s2,Rate of Packet in Messages - s3,Rate of Packet in Messages - s4,Rate of Packet in Messages - s5,Rate of Port Flapping - s1,Rate of Port Flapping - s2,Rate of Port Flapping - s3,Rate of Port Flapping - s4,Rate of Port Flapping - s5
2025-04-02 07:30:30,0,0,0,0,0,0,0,0,0,0,1,4.9,8.64649373679193e-09,8.64649373679193e-09,8.289834203315934e-09,8.289834203315934e-09,7.619847603047938e-09,8.289834203315934e-09,1.1799764004719906e-08,8.64649373679193e-09,8.289834203315934e-09,8.289834203315934e-09,8.289834203315934e-09,8.289834203315934e-09,7.619847603047938e-09,1.1443104471243909e-08,1.1443104471243909e-08,9.113151070311927e-09,8.289834203315934e-09,8.289834203315934e-09,8.289834203315934e-09,8.289834203315934e-09,7.619847603047938e-09,1.1443104471243909e-08,1.1443104471243909e-08,8.879822403551929e-09,8.64649373679193e-09,8.289834203315934e-09,8.289834203315934e-09,8.289834203315934e-09,7.619847603047938e-09,1.1799764004719906e-08,1.1443104471243909e-08,8.64649373679193e-09,8.289834203315934e-09,8.64649373679193e-09,8.289834203315934e-09,7.619847603047938e-09,8.289834203315934e-09,1.1443104471243909e-08,40.291192841394675,60.62541525978897,66.20602585831871,65.50590053353362,41.53510482620703,0,0,0,0,0
2025-04-02 07:30:40,0,2.8333333333333335,3.5714285714285716,3,1.25,0,2.5,3.142857142857143,2.6666666666666665,1.25,1,4.9,1.1167113351200714e-08,1.1167113351200714e-08,1.1167113351200714e-08,1.1167113351200714e-08,1.1167113351200714e-08,1.0933770684160699e-08,1.7427363761217116e-08,1.3880555222208887e-08,1.1167113351200714e-08,1.1167113351200714e-08,1.0933770684160699e-08,1.2153819486112777e-08,1.170713495206475e-08,1.7427363761217116e-08,2.1160846433857354e-08,1.296051842073683e-08,1.2927183754016826e-08,1.2200488019520781e-08,1.1213781884608717e-08,1.0980439217568702e-08,1.1213781884608717e-08,2.1160846433857354e-08,2.2414229902529433e-08,1.218715415283278e-08,1.1213781884608717e-08,1.1953811485792766e-08,1.1447124551648732e-08,1.1447124551648732e-08,1.2693841086976814e-08,2.2414229902529433e-08,1.8694081096577196e-08,1.345387148819286e-08,1.0933770684160699e-08,1.1167113351200714e-08,1.1167113351200714e-08,1.0933770684160699e-08,1.0933770684160699e-08,1.8694081096577196e-08,39.424001986200054,59.696345874669404,66.96873459057038,62.744611225478536,41.27571973889746,0,0,0,0,0
2025-04-02 07:30:50,5.5,8.555555555555555,9.9,10.5,7.166666666666667,5,4.111111111111111,4.4,4.375,3.8333333333333335,1,4.8,1.3564418486812277e-08,1.3531082486598927e-08,1.1804277675547377e-08,1.2297650478704961e-08,1.3284396085020135e-08,1.1804277675547377e-08,2.2835160146145024e-08,1.575126010080806e-08,1.1804277675547377e-08,1.1804277675547377e-08,1.1804277675547377e-08,1.3284396085020135e-08,1.4057791289969863e-08,2.2835160146145024e-08,2.7308851374776648e-08,1.5817932101234765e-08,1.4057791289969863e-08,1.3564418486812277e-08,1.208430007733952e-08,1.208430007733952e-08,1.208430007733952e-08,2.7308851374776648e-08,2.7835560178147583e-08,1.3564418486812277e-08,1.2330986478918313e-08,1.4091127290183214e-08,1.208430007733952e-08,1.208430007733952e-08,1.4057791289969863e-08,2.7835560178147583e-08,2.3115182547937167e-08,1.782475931407846e-08,1.3564418486812277e-08,1.3284396085020135e-08,1.1804277675547377e-08,1.1804277675547377e-08,1.1804277675547377e-08,2.3115182547937167e-08,43.93902817532848,66.10683863847984,72.70752146773803,68.84505293651067,46.19098527433872,0,0,0,0,0
2025-04-02 07:31:00,10,13,14.333333333333334,12.642857142857142,16.166666666666668,18.333333333333332,25.857142857142858,24.2,16.857142857142858,34,1,4.8,1.6146989606458794e-08,9.144849563657941e-08,1.290692480516277e-08,1.463362600585345e-08,1.463362600585345e-08,1.290692480516277e-08,1.0156869804062749e-07,3.1374627492549853e-07,1.290692480516277e-08,1.290692480516277e-08,1.4386954405754782e-08,1.463362600585345e-08,1.540697480616279e-08,1.0043534204017415e-07,3.995479909598192e-07,9.084181683633672e-08,1.540697480616279e-08,1.8187030407274814e-08,1.3186930405274772e-08,1.3186930405274772e-08,1.3186930405274772e-08,3.960812549584325e-07,3.244131549297653e-07,1.713367600685347e-08,1.463362600585345e-08,1.8647039607458817e-08,1.4386954405754782e-08,1.4913631605965453e-08,1.512696920605079e-08,3.2787989093115197e-07,3.182063641272826e-07,3.1427295212570925e-07,1.4880297605952121e-08,1.608032160643213e-08,1.262691920505077e-08,1.262691920505077e-08,1.262691920505077e-08,3.182063641272826e-07,45.986841197809625,68.87336377053477,75.97001337949489,71.24581028703844,47.886867405067655,0,0,0,0,0
2025-04-02 07:31:10,11.181818181818182,10.368421052631579,11.88888888888889,12.466666666666667,16.142857142857142,41.09090909090909,47.05263157894737,54.833333333333336,47.53333333333333,70.42857142857143,1,4.8,5.865069081606292e-08,2.133849494040427e-07,6.470671566544169e-09,1.1137221569460763e-08,9.466430005916518e-09,6.470671566544169e-09,2.6600686343952507e-07,8.485099062801207e-07,6.470671566544169e-09,6.470671566544169e-09,8.628950942893093e-09,8.628950942893093e-09,1.139971500712482e-08,2.625703945595804e-07,0.0000010948317894135978,1.6729373279556897e-07,9.903919068689948e-09,1.1553039375404505e-07,6.820662816762913e-09,6.820662816762913e-09,7.658141879786338e-09,0.0000010948317894135978,9.65225257632448e-07,7.665597610059748e-08,8.491454380307158e-09,7.149154250310408e-08,1.017057906885661e-08,9.287267818304541e-09,1.0391406881494627e-08,9.793894916515977e-07,8.565241143276973e-07,8.453740980086607e-07,9.2456021932785e-09,1.0608068131630042e-08,6.737331566710831e-09,6.958159379348849e-09,6.120680316325424e-09,8.49372270901561e-07,46.113475079482214,68.33401148957594,75.06499955172724,72.17536430783237,47.61346473472597,0,0,0,0,0
2025-04-02 07:31:20,15.2,14.035714285714286,16.333333333333332,14.916666666666666,12.5,62.86666666666667,66.75,82.69565217391305,61.791666666666664,71.07692307692308,1,4.8,1.1909095151430305e-07,3.437931241375172e-07,6.29654073585195e-09,6.001546635733952e-08,9.95980080398392e-09,2.835609954467577e-08,5.338959887468917e-07,0.000001388431744365113,2.9442744478443763e-08,2.010293127470784e-08,2.010293127470784e-08,7.743178469763937e-09,5.808550495656754e-08,5.285860949447678e-07,0.0000018404377840776518,2.3172869875935814e-07,9.323146870395925e-09,2.408918488296901e-07,6.529869402611949e-09,6.29654073585195e-09,6.966527336119944e-09,0.0000018358751353306266,0.0000016365667354986236,1.350906315207029e-07,8.61982760344793e-09,2.5023166203342596e-07,9.469810603787925e-09,1.1756431538035905e-08,9.153150270327927e-09,0.0000016536366512669746,0.0000014196160938447895,0.0000013349958537495916,1.020979580408392e-08,9.559808803823923e-09,7.450850982980341e-08,1.0386458937487917e-08,6.9698606027879435e-09,0.000001412739058052172,45.92869483056488,67.17058687623495,73.9362674271448,71.68104057684151,46.049387399006186,0,0,0,0,0
2025-04-02 07:31:30,18.363636363636363,19.333333333333332,21.925925925925927,17.689655172413794,15.736842105263158,76.31818181818181,92.36363636363636,107.55555555555556,83,81.15789473684211,1,4.8,1.8515592709624949e-07,5.027832220044533e-07,6.209751609935602e-09,1.486640534378625e-07,5.48278068877245e-08,8.019345892830955e-08,9.263696118821914e-07,0.0000019536457151713935,9.365958694985535e-08,9.257963014812742e-08,9.356625734970602e-08,7.176379611482208e-09,1.0769902537231846e-07,9.207031718731252e-07,0.000002687251849259363,3.0259789608415665e-07,6.209751609935602e-09,4.0586709864938737e-07,4.663146807461035e-09,4.896470807834354e-09,4.663146807461035e-09,0.000002683813400130661,0.000002374875043220494,1.9904870471847795e-07,7.589696412143516e-09,4.3827246910123603e-07,7.836353212538165e-09,6.795394850872632e-08,5.369785208591657e-09,0.0000023840001582158933,0.000002098795244412446,0.0000019014357017941507,9.102969214564752e-09,1.0056264416090024e-08,1.456841726330947e-07,4.7421436475874305e-08,6.6030692105649114e-09,0.0000020922026794483775,47.59671585074432,70.41748419822137,75.65198500684485,72.62438835995987,46.26222849044307,0,0,0,0,0
2025-04-02 07:31:40,24.875,24.425,23.45945945945946,23.058823529411764,23.238095238095237,99.58333333333333,112.525,111.78378378378379,105.6,116.66666666666667,1,4.8,2.106782395370852e-07,6.172353105875765e-07,2.1219151233950644e-08,2.418769915870032e-07,1.4025438982440704e-07,1.7594629548151408e-07,0.0000012568497260109595,0.00000251130606609069,2.320173859712278e-07,2.270909163633455e-07,1.6598669386557872e-07,3.6698532058717654e-08,1.6882658027012253e-07,0.0000012534498620055197,0.000003613720565844033,3.1732064050771306e-07,5.606442408970308e-09,5.63497460101596e-07,4.306494406890392e-09,1.7272642427636227e-08,4.306494406890392e-09,0.0000036057855499113366,0.0000032672008830757876,2.671893124275029e-07,7.266376011626202e-09,6.264082770022532e-07,7.759689612415505e-09,1.3954775142327642e-07,5.046464808074344e-09,0.000003281067323418174,0.000002929798505170904,0.0000024686837173179735,7.073717051317948e-08,4.043171606469075e-08,2.207845019532552e-07,1.4920069863872113e-07,7.019719211231551e-09,0.000002929798505170904,49.92758620689656,73.50000000000001,78.13448275862069,75.14137931034483,50.73103448275862,0,0,0,0,0
2025-04-02 07:31:50,26.125,27.166666666666668,23.84090909090909,24.613636363636363,24.75,88.58333333333333,120.5,106.81818181818181,110.3409090909091,121.17857142857143,1,4.8,2.0877835113404534e-07,5.973938957558302e-07,1.0894769124098297e-07,3.363167860047735e-07,2.2773910956438258e-07,3.0788898222595567e-07,0.0000014490179607184287,0.000002793048388602211,4.0076603064122555e-07,3.672446897875915e-07,2.3775284344707117e-07,7.317292691707668e-08,2.6505393549075293e-07,0.0000014456178247129885,0.000004213375201674733,2.770944171100177e-07,4.956864941264317e-09,7.266057308959025e-07,8.963691881008573e-09,1.1365454618184727e-07,3.6234782724642318e-09,0.0000042088416870008135,0.000004011673800285345,3.500106670933504e-07,5.383548675280345e-09,6.789838260197075e-07,2.6911076443057725e-08,2.7445431150579354e-07,3.738482872648239e-08,0.000004025341013640546,0.000003529567849380642,0.0000027522667573369598,1.358287664839927e-07,1.0996106510927102e-07,2.532067949384642e-07,2.907549635318746e-07,6.8636078776484385e-09,0.0000035261010440417612,50.84845120155587,75.20370759899173,80.61751937075645,75.18991444798085,49.631205624846984,0,0,0,0,0
2025-04-02 07:32:00,26.125,27.166666666666668,23.84090909090909,24.613636363636363,24.75,88.58333333333333,120.5,106.81818181818181,110.3409090909091,121.17857142857143,1,4.8,1.6639333879989068e-07,4.802803943921121e-07,1.0838116571001911e-07,3.337299920668253e-07,2.271654566908662e-07,3.073105204562575e-07,0.0000012903541929161418,0.000002282384352312954,4.0018199636007277e-07,3.6666266674666506e-07,2.369319280281061e-07,7.260854782904342e-08,2.6370472590548187e-07,0.0000012892208822490216,0.0000035490956847529713,2.039859202815944e-07,4.149917001659966e-09,6.31157376852463e-07,8.403165270027932e-09,1.1308773824523509e-07,3.063272067891975e-09,0.0000035410958447497716,0.0000033979187082925006,2.9110417791644165e-07,4.576575135163964e-09,6.26690799517343e-07,2.4869502609947804e-08,2.736311940427858e-07,3.6575935147963704e-08,0.0000034012519749605006,0.0000030150130330726717,0.000002245171763231402,1.3501396638733893e-07,1.0890115531022712e-07,2.52138290567522e-07,2.9017752978273765e-07,6.303207269187949e-09,0.000003018479630407392,49.42724532934256,75.68568492631086,82.72701567575398,77.49256901676542,51.451369300901376,0,0,0,0,0
